year,grant,sub,num,id,subject,title,author,school,money,dueration
2015,重点项目,A01,1,11535005,A050306,有关强作用物质性质和结构的研究,宗红石,南京大学,280.0,2016-01至2020-12
2015,重点项目,A01,2,61531006,F0108,用户体验保障的移动视频业务分发理论与关键技术,卓力,北京工业大学,290.0,2016-01至2020-12
2015,重点项目,A01,3,11532008,A02,页岩层水力压裂控制缝网的理论、计算和实验研究,庄茁,清华大学,300.0,2016-01至2020-12
2015,重点项目,A01,4,51536008,E060203,离心泵内部流动不稳定机理及其控制策略研究,朱祖超,浙江理工大学,300.0,2016-01至2020-12
2015,重点项目,A01,5,81530068,H1901,痢疾杆菌效应蛋白调节宿主信号通路的致病机制研究,朱永群,浙江大学,273.0,2016-01至2020-12
2015,重点项目,A01,6,81530074,H16,组蛋白甲基转移酶G9a参与肿瘤细胞脂代谢的机制研究,朱卫国,北京大学,273.0,2016-01至2020-12
2015,重点项目,A01,7,61533003,F0302,复杂石化过程数据和领域知识融合的能效评价与系统优化理论及关键技术,朱群雄,北京化工大学,290.0,2016-01至2020-12
2015,重点项目,A01,8,11535015,A0507,同步辐射纳米分辨X射线微分相衬显微镜方法研究,朱佩平,中国科学院高能物理研究所,350.0,2016-01至2020-12
2015,重点项目,A01,9,41530102,D020101,志留纪潇湘脊椎动物群与有颌类早期分化研究,朱敏,中国科学院古脊椎动物与古人类研究所,295.0,2016-01至2020-12
2015,重点项目,A01,10,41531068,D0401,顾及生物物理参数的极化干涉SAR几何和物理观测量联合反演植被高度及DTM,朱建军,中南大学,300.0,2016-01至2020-12
2015,重点项目,A01,11,21531003,B01,氢气分离功能导向的新型多孔膜的设计合成与制备,朱广山,东北师范大学,290.0,2016-01至2020-12
2015,重点项目,A01,12,31530091,C0913,海马调控恐惧记忆消退的神经及分子机制,朱东亚,南京医科大学,284.0,2016-01至2020-12
2015,重点项目,A01,13,51535006,E050902,脉动态精密电解加工的方法和理论,朱荻,南京航空航天大学,300.0,2016-01至2020-12
2015,重点项目,A01,14,31530037,C0606,染色质修饰酶的活性调节及其对染色质结构和靶基因表达的调控,朱冰,中国科学院生物物理研究所,293.0,2016-01至2020-12
2015,重点项目,A01,15,51535010,E0505,若干典型动物牙齿的生物摩擦学机理研究,周仲荣,西南交通大学,300.0,2016-01至2020-12
2015,重点项目,A01,16,21532006,B010305,含氮/氧芳香化合物的不对称转化,周永贵,中国科学院大连化学物理研究所,300.0,2016-01至2020-12
2015,重点项目,A01,17,31530051,C1304,水稻高产抗倒伏主效QTL克隆及分子机理解析,周奕华,中国科学院遗传与发育生物学研究所,279.0,2016-01至2020-12
2015,重点项目,A01,18,21532003,B010305,不对称催化动力学拆分及应用研究,周其林,南开大学,300.0,2016-01至2020-12
2015,重点项目,A01,19,81530085,H2201,DNA-PKcs蛋白翻译后修饰的相互调节及在细胞放射损伤反应中的功能机制研究,周平坤,中国人民解放军军事科学院军事医学研究院,274.0,2016-01至2020-12
2015,重点项目,A01,20,41530960,D0601,长江口冲淡水的对流、扩散和物质转换综合过程,周朦,上海交通大学,300.0,2016-01至2020-12
2015,重点项目,A01,21,11534017,A040401,基于极小尺度调控光场的远场纳米光学成像技术研究,周建英,中山大学,310.0,2016-01至2020-12
2015,重点项目,A01,22,51532004,E0204,陶瓷超材料中谐振模态耦合、调控及相关新功能,周济,清华大学,290.0,2016-01至2020-12
2015,重点项目,A01,23,81530090,H30,基于膜蛋白定点修饰的重组病毒载体结构基础、输送靶向性及免疫原不良反应关系研究,周德敏,北京大学,274.0,2016-01至2020-12
2015,重点项目,A01,24,41530638,D0704,红层软岩灾变的界面过程与级联效应,周翠英,中山大学,310.0,2016-01至2020-12
2015,重点项目,A01,25,31530017,C050202,嘌呤代谢异常维持基因组稳定性在肿瘤耐药克隆选择中的作用及机制,周斌兵,上海交通大学,270.0,2016-01至2020-12
2015,重点项目,A01,26,21536001,B0801,面向化工分离的MOF复合材料的新概念、设计理论、定向设计与合成,仲崇立,北京化工大学,298.0,2016-01至2020-12
2015,重点项目,A01,27,31530044,C120104,前列腺素信号通路在细胞纤毛生长与器官形态发育中的调控机制,钟涛,复旦大学,284.0,2016-01至2020-12
2015,重点项目,A01,28,61535013,F0502,高光束质量光子晶体激光及大功率合束研究,郑婉华,中国科学院半导体研究所,310.0,2016-01至2020-12
2015,重点项目,A01,29,81530030,H13,遗传性耳聋致病机理和药物新靶点的研究,郑庆印,滨州医学院,273.0,2016-01至2020-12
2015,重点项目,A01,30,61532015,F020512,碎片化知识聚合方法研究,郑庆华,西安交通大学,285.0,2016-01至2020-12
2015,重点项目,A01,31,51538001,E080506,城市地铁施工安全风险动态分析与控制,郑宏,北京工业大学,290.0,2016-01至2020-12
2015,重点项目,A01,32,11534013,A040503,可调制超声场诱发细胞生物效应的基础研究,郑海荣,中国科学院深圳先进技术研究院,310.0,2016-01至2020-12
2015,重点项目,A01,33,41530636,D0703,地下低渗透性介质中有机污染物去除机理研究,赵勇胜,吉林大学,300.0,2016-01至2020-12
2015,重点项目,A01,34,81530049,H1006,髓系抑制性细胞亚群的诱导及其移植免疫耐受的意义,赵勇,中国科学院动物研究所,274.0,2016-01至2020-12
2015,重点项目,A01,35,21533013,B030605,新型有机微纳激光材料与器件中的激发态过程研究,赵永生,中国科学院化学研究所,310.0,2016-01至2020-12
2015,重点项目,A01,36,61532005,F020508,混杂数据的模式识别及敏感内容挖掘理论与方法,赵耀,北京交通大学,295.0,2016-01至2020-12
2015,重点项目,A01,37,31530070,C1701,大型家养动物初乳中高IgG含量性状形成的遗传和分子生物学机制分析,赵要风,中国农业大学,277.0,2016-01至2020-12
2015,重点项目,A01,38,51535002,E0511,机械形态性能激光分光瞳差动共焦布里渊—拉曼光谱测量原理与传感系统,赵维谦,北京理工大学,280.0,2016-01至2020-12
2015,重点项目,A01,39,51531004,E0102,碳纳米相三维网络增强金属基复合材料的力学性能与界面结构,赵乃勤,天津大学,290.0,2016-01至2020-12
2015,重点项目,A01,40,61533018,F0304,大规模知识关联和文本语义计算方法及应用验证,赵军,中国科学院自动化研究所,285.0,2016-01至2020-12
2015,重点项目,A01,41,71533003,G0412,城市生态风险管理方法研究,赵景柱,中国科学院城市环境研究所,230.0,2016-01至2020-12
2015,重点项目,A01,42,61535001,F0505,基于飞秒光梳激发铷、氢原子双光子跃迁的光频率标准,赵建业,北京大学,300.0,2016-01至2020-12
2015,重点项目,A01,43,81530061,H23,在杏仁体-海马通路中伏隔核对恐惧记忆泛化形成的“开关”作用与调控机制研究,赵虎,中山大学,273.0,2016-01至2020-12
2015,重点项目,A01,44,21537003,B06,环境内分泌干扰物的选择性去除和机制研究,赵国华,同济大学,300.0,2016-01至2020-12
2015,重点项目,A01,45,11533010,A0307,空间碎片旋转运动演化规律研究,赵长印,中国科学院紫金山天文台,310.0,2016-01至2020-12
2015,重点项目,A01,46,81530034,H09,重组ADAMTS13促进脑缺血后tPA溶栓和血流再通的作用和机制,赵冰樵,复旦大学,273.0,2016-01至2020-12
2015,重点项目,A01,47,11531009,A0115,复杂推理的序、代数和逻辑方法及其计量化模型,赵彬,陕西师范大学,230.0,2016-01至2020-12
2015,重点项目,A01,48,21533005,B03,燃料电池超低铂阴极的结构设计及动力学和传质机理研究,章俊良,上海交通大学,310.0,2016-01至2020-12
2015,重点项目,A01,49,31530063,C1402,G蛋白信号调控因子调控稻瘟病菌识别寄主表面信号和致病的分子机制研究,张正光,南京农业大学,275.0,2016-01至2020-12
2015,重点项目,A01,50,31530036,C0606,癌症体系中染色体结构变异对基因表达的调控机制研究,张泽民,北京大学,249.0,2016-01至2020-12
2015,重点项目,A01,51,81530014,H0203,ADAM17对糖尿病心肌纤维化的影响及其分子机制研究,张运,山东大学,274.0,2016-01至2020-12
2015,重点项目,A01,52,81530051,H18,骨植入材料表面微纳米形貌通过巨噬细胞影响植入体周边成骨微环境的机制研究,张玉梅,中国人民解放军第四军医大学,274.0,2016-01至2020-12
2015,重点项目,A01,53,71532005,G0213,网络及不确定环境下创业者的行为认知与决策机制研究,张玉利,南开大学,242.3,2016-01至2020-12
2015,重点项目,A01,54,81530009,H02,交感/肾上腺素受体激活致心脏纤维化的机制及干预,张幼怡,北京大学,274.0,2016-01至2020-12
2015,重点项目,A01,55,31530075,C1803,Ipr1蛋白抗结核的机理研究,张涌,西北农林科技大学,283.0,2016-01至2020-12
2015,重点项目,A01,56,61532001,F020507,面向课程的大规模在线教育资源组织与持续优化的理论与方法,张岩,北京大学,290.0,2016-01至2020-12
2015,重点项目,A01,57,51533005,E030901,100%理论内量子效率的全荧光有机电致发光材料与器件,张晓宏,苏州大学,290.0,2016-01至2020-12
2015,重点项目,A01,58,71531011,G0102,面向新型城镇化的城市群综合交通管理理论,张小宁,同济大学,250.0,2016-01至2020-12
2015,重点项目,A01,59,41530317,D0304,中国元古代海相烃源岩形成的生物、海洋和地质因素及耦合关系研究,张水昌,中国石油天然气股份有限公司勘探开发研究院,295.0,2016-01至2020-12
2015,重点项目,A01,60,21537005,B060104,土壤中典型有机污染物的分子转化与生物效应机制研究,张淑贞,中国科学院生态环境研究中心,300.0,2016-01至2020-12
2015,重点项目,A01,61,21536002,B08,以生物质多糖微球为模板的反蛋白石生色材料的构建与性能,张淑芬,大连理工大学,300.0,2016-01至2020-12
2015,重点项目,A01,62,21535002,B040403,单分子仿生界面的构建及其在成像分析中的应用研究,张书圣,临沂大学,300.0,2016-01至2020-12
2015,重点项目,A01,63,41531070,D0410,大气能谱结构的综合实验观测和数值模拟研究,张绍东,武汉大学,300.0,2016-01至2020-12
2015,重点项目,A01,64,71532002,G0203,大数据驱动的智慧医疗健康管理创新,张润彤,北京交通大学,256.0,2016-01至2020-12
2015,重点项目,A01,65,61531015,F010701,基于水下传感网络的移动目标协同探测理论与关键技术,张群飞,西北工业大学,405.0,2016-01至2020-12
2015,重点项目,A01,66,41530640,D0705,黄土水敏性的力学机制及致滑机理,张茂省,中国地质调查局西安地质调查中心,305.0,2016-01至2020-12
2015,重点项目,A01,67,81530065,H19,抗艾滋病持续性感染的中和抗体机制研究,张林琦,清华大学,274.0,2016-01至2020-12
2015,重点项目,A01,68,51534006,E0403,致密气藏储层干化、提高气体渗流能力的基础研究,张烈辉,西南石油大学,290.0,2016-01至2020-12
2015,重点项目,A01,69,61532019,F020106,大规模概率并发实时系统模型检验,张立军,中国科学院软件研究所,285.0,2016-01至2020-12
2015,重点项目,A01,70,31530043,C1201,YAP调控器官发育及稳态维持的分子机制研究,张雷,中国科学院上海生命科学研究院,272.0,2016-01至2020-12
2015,重点项目,A01,71,11532016,A02,数值虚拟飞行一体化模拟方法研究、软件开发及风洞实验验证,张来平,中国空气动力研究与发展中心,310.0,2016-01至2020-12
2015,重点项目,A01,72,81530086,H2605,基于大规模前瞻性队列复杂纵向数据的哮喘风险评估与预测模型的建立,张军,上海交通大学,273.0,2016-01至2020-12
2015,重点项目,A01,73,11533008,A030405,太阳多时空尺度活动的耦合过程研究,张军,中国科学院国家天文台,320.0,2016-01至2020-12
2015,重点项目,A01,74,31530082,C010603,致病菌甲基转移酶基因重组与表观遗传变异机制的研究,张敬仁,清华大学,266.0,2016-01至2020-12
2015,重点项目,A01,75,31530004,C0204,乙烯调控水稻非生物胁迫反应的机制研究,张劲松,中国科学院遗传与发育生物学研究所,273.0,2016-01至2020-12
2015,重点项目,A01,76,41530965,D0604,东海陆架边缘海域水团结构及其向黑潮的物质输出研究,张劲,中国海洋大学,300.0,2016-01至2020-12
2015,重点项目,A01,77,51532009,E020301,核能用锆化合物陶瓷的协同设计、制备科学与相关机理研究,张国军,东华大学,290.0,2016-01至2020-12
2015,重点项目,A01,78,31530079,C1902,基于全基因组关联分析的牡蛎生长与营养品质性状的遗传解析,张国范,中国科学院海洋研究所,281.0,2016-01至2020-12
2015,重点项目,A01,79,41530858,D070105,退耕驱动近地表特性变化对侵蚀过程的影响及其动力机制,张光辉,北京师范大学,286.0,2016-01至2020-12
2015,重点项目,A01,80,51537007,E0707,笼障转子耦合双定子模块化无刷双馈风力发电机系统关键基础问题研究,张凤阁,沈阳工业大学,300.0,2016-01至2020-12
2015,重点项目,A01,81,51535003,E050903,高能激光系统超洁净制造的关键基础科学问题研究,张飞虎,哈尔滨工业大学,290.0,2016-01至2020-12
