year,grant,sub,num,id,subject,title,author,school,money,duration
2002,面上项目,A01,1,20275018,B040103,高稳定性离子及液相色谱填料的制备与应用,左育民,南开大学,18.0,2003-01至2005-12
2002,面上项目,A01,2,50271005,E011101,碳钢亚稳态孔蚀的电流波动特征与累积腐蚀损伤的研究,左禹,北京化工大学,30.0,2003-01至2005-12
2002,面上项目,A01,3,30270449,C0903,成年鸣禽前脑神经干细胞的分化和功能,左明雪,北京师范大学,20.0,2003-01至2005-12
2002,面上项目,A01,4,30270142,C020408,拟南芥细胞分裂素的信号传导途径,左建儒,中国科学院遗传与发育生物学研究所,25.0,2003-01至2005-12
2002,面上项目,A01,5,10272085,A020402,数值船池船舶操纵试验流动模拟研究,邹早建,上海交通大学,28.0,2003-01至2005-12
2002,面上项目,A01,6,50277017,E070602,混合多电平功率变换系统研究,邹云屏,华中科技大学,23.0,2003-01至2005-12
2002,面上项目,A01,7,40272067,D0207,超压下天然气甲烷碳同位素演化的动力学模型,邹艳荣,中国科学院广州地球化学研究所,29.0,2003-01至2005-12
2002,面上项目,A01,8,30270964,C170106,Diludin对产蛋鸡卵母细胞VLDL转运调控的机理研究,邹晓庭,浙江大学,22.0,2003-01至2005-12
2002,面上项目,A01,9,30270034,C010503,黄花蒿内生菌的生物与化学多样性研究,邹文欣,南京大学,7.0,2003-01至2003-12
2002,面上项目,A01,10,30271430,H1402,张应力调控骨缝间充质干细胞骨向分化的研究,邹淑娟,四川大学,19.0,2003-01至2005-12
2002,面上项目,A01,11,30271153,H2401,重组腺病毒载体介导TRX保护鼠病毒性心肌炎的实验研究,邹宁,哈尔滨医科大学,7.0,2003-01至2003-12
2002,面上项目,A01,12,60274016,F030116,模糊逼近网络摄动系统及其在匝道测控中的应用,邹开其,大连大学,23.0,2003-01至2005-12
2002,面上项目,A01,13,50275092,E05,广义执行机构概念设计理论、方法及应用研究,邹慧君,上海交通大学,26.0,2003-01至2005-12
2002,面上项目,A01,14,20275038,B04,多孔硅基体辅助激光解吸/离子化时间飞行质谱,邹汉法,中国科学院大连化学物理研究所,30.0,2003-01至2004-12
2002,面上项目,A01,15,40272012,D0201,珠峰地区晚三叠世海生爬行动物群地层与古生物地理研究,邹光富,中国地质调查局成都地质调查中心,31.0,2003-01至2005-12
2002,面上项目,A01,16,30270788,C1507,硅提高作物水分利用效率的作用机制,邹春琴,中国农业大学,20.0,2003-01至2005-12
2002,面上项目,A01,17,50278025,E0805,混凝土结构在冻融环境下的工作机理与计算模式,邹超英,哈尔滨工业大学,24.0,2003-01至2005-12
2002,面上项目,A01,18,70273036,G0306,寿险公司资本充足率及其模型研究,卓志,西南财经大学,14.0,2003-01至2005-12
2002,面上项目,A01,19,30271386,H1204,家族性开角型青光眼相关致病基因筛选与功能研究,卓业鸿,中山大学,19.0,2003-01至2005-12
2002,面上项目,A01,20,10272060,A020302,曲面壳体动态裂纹路径预测和移动有限元的研究,庄茁,清华大学,25.0,2003-01至2005-12
2002,面上项目,A01,21,30271027,C190302,半滑舌鳎种质资源及分子标记,庄志猛,中国水产科学研究院黄海水产研究所,18.0,2003-01至2005-12
2002,面上项目,A01,22,60272031,F010406,基于媒体交叉参照的多媒体文档检索机制的研究,庄越挺,浙江大学,24.0,2003-01至2005-12
2002,面上项目,A01,23,60276028,F040203,深亚微米MOS器件边界陷阱的RTS分析方法,庄奕琪,西安电子科技大学,20.0,2003-01至2005-12
2002,面上项目,A01,24,60272081,F010406,基于语义和内容的医学图像检索理论的研究,庄天戈,上海交通大学,24.0,2003-01至2005-12
2002,面上项目,A01,25,50275026,E050501,基于纳米热探针技术的摩擦、磨损微观机理的研究,庄苹,东南大学,24.0,2003-01至2005-12
2002,面上项目,A01,26,30270016,C010103,祁连山植物寄生性担子菌物种多样性及区系特性,庄剑云,中国科学院微生物研究所,15.0,2003-01至2005-12
2002,面上项目,A01,27,20271042,B0304,低热固相合成纳米复合氧化物及吸波屏蔽无机涂层研究,庄稼,西南科技大学,20.0,2003-01至2005-12
2002,面上项目,A01,28,20277005,B060101,环境中微量荷尔蒙的免疫分析研究,庄惠生,东华大学,23.0,2003-01至2005-12
2002,面上项目,A01,29,30271143,H2609,乙肝疫苗无弱应答者复种远期效果及细胞免疫状态研究,庄贵华,西安交通大学,20.0,2003-01至2005-12
2002,面上项目,A01,30,30270680,C0704,癌细胞体外三维培养合成医学上需要的蛋白质,庄逢源,北京航空航天大学,7.0,2003-01至2003-12
