year,grant,sub,num,id,subject,title,author,school,money,dueration
2013,青年科学基金项目,A01,1,81300931,H0902,GC-GR信号通路调控脑海马区突触可塑性及神经元数量损害糖尿病认知功能的机制,左中夫,锦州医科大学,23.0,2014-01至2016-12
2013,青年科学基金项目,A01,2,21306125,B081001,浆态床典型溶剂中合成气与Cu基催化剂相互作用的理论研究,左志军,太原理工大学,25.0,2014-01至2016-12
2013,青年科学基金项目,A01,3,31300364,C030502,水体富营养化诱导蓝藻释放VOCs在蓝藻水华形成中的作用研究,左照江,浙江农林大学,23.0,2014-01至2016-12
2013,青年科学基金项目,A01,4,61308011,F050503,高效长寿命量子存储,左战春,中国科学院物理研究所,28.0,2014-01至2016-12
2013,青年科学基金项目,A01,5,41301427,D010701,位置邻域场景控制下城市精细道路网自适应重建方法,左泽均,中国地质大学（武汉）,25.0,2014-01至2016-12
2013,青年科学基金项目,A01,6,31300175,C020203,卫矛科雷公藤属的谱系地理学研究,左云娟,中国科学院上海生命科学研究院,23.0,2014-01至2016-12
2013,青年科学基金项目,A01,7,51309024,E0907,基于室内模型试验的动力触探杆长修正系数研究,左永振,长江水利委员会长江科学院,25.0,2014-01至2016-12
2013,青年科学基金项目,A01,8,31300983,C1110,肺段间平面微视断层解剖研究及三维模型构建,左一智,南京医科大学,23.0,2014-01至2016-12
2013,青年科学基金项目,A01,9,31300936,C2101,嗅-触觉间跨模态注意转换的自上而下机制研究,左艳芳,中国科学院上海生命科学研究院,21.0,2014-01至2016-12
2013,青年科学基金项目,A01,10,21303062,B030608,含芳香基硫醚衍生物的电解质溶液在高电压锂离子电池正极材料表面的成膜机理及其性能,左晓希,华南师范大学,25.0,2014-01至2016-12
2013,青年科学基金项目,A01,11,81301963,H1611,T4噬菌体介导的靶向VEGFR-2的抗肿瘤血管生成研究,左曙光,河南大学,24.0,2014-01至2016-12
2013,青年科学基金项目,A01,12,31300172,C020202,东亚拟鳞叶藓复合群种间关系及多样性研究,左勤,深圳市仙湖植物园管理处,23.0,2014-01至2016-12
2013,青年科学基金项目,A01,13,71303031,G0405,基于二次孵化的新兴产业培育管理研究,左莉,大连民族大学,22.0,2014-01至2016-12
2013,青年科学基金项目,A01,14,21303148,B020408,成分梯度阀金属钝化膜高通量表征的椭偏法研究,左娟,厦门理工学院,25.0,2014-01至2016-12
2013,青年科学基金项目,A01,15,71302166,G0202,政府干预与大股东治理对创新投资的影响机制研究,左晶晶,上海理工大学,20.0,2014-01至2016-12
2013,青年科学基金项目,A01,16,51308345,E080511,滨海混凝土用的微胶囊阻锈剂制备及性能,左建东,深圳大学,25.0,2014-01至2016-12
2013,青年科学基金项目,A01,17,11303066,A030801,大口径自适应镜面系统的散热制冷方法研究,左恒,中国科学院国家天文台南京天文光学技术研究所,27.0,2014-01至2016-12
2013,青年科学基金项目,A01,18,41302193,D0703,地下水中三氟甲基五氟化硫(SF5CF3)测定及其测年研究,左海英,中国地质科学院水文地质环境地质研究所,27.0,2014-01至2016-12
2013,青年科学基金项目,A01,19,31301500,C200504,基于微压诱导豆乳蛋白粒子形成机制及其结构表征,左锋,黑龙江八一农垦大学,23.0,2014-01至2016-12
2013,青年科学基金项目,A01,20,51309010,E090101,渭河流域农业干旱评估与致灾机理研究,左德鹏,北京师范大学,25.0,2014-01至2016-12
2013,青年科学基金项目,A01,21,61304096,F030116,网络化约束下的大规模无人机编队柔性拓扑重构方法研究,祖伟,中国科学院自动化研究所,25.0,2014-01至2016-12
2013,青年科学基金项目,A01,22,81300076,H0203,急性心肌梗死患者冠脉内微粒促进血管生成及其机制研究,祖凌云,北京大学,23.0,2014-01至2016-12
2013,青年科学基金项目,A01,23,21302107,B070102,基于Aziridine开环反应的Minfiensine的不对称全合成,祖连锁,清华大学,25.0,2014-01至2016-12
2013,青年科学基金项目,A01,24,61305101,F030601,基于主动探测的移动机器人声源目标定位方法,祖丽楠,河北工业大学,23.0,2014-01至2016-12
2013,青年科学基金项目,A01,25,11302168,A020305,复合材料压力容器的多自由度非测地线缠绕模式研究,祖磊,武汉理工大学,28.0,2014-01至2016-12
2013,青年科学基金项目,A01,26,81300057,H0111,血管紧张素转化酶2在H5N1型高致病性禽流感病毒导致急性肺损伤过程中的作用机制研究,邹镇,中国医学科学院基础医学研究所,23.0,2014-01至2016-12
2013,青年科学基金项目,A01,27,81301976,H1612,抗瘤多肽自组装纳米材料RADA-KP10/卡莫司汀缓释体系治疗恶性胶质瘤的研究,邹枕玮,华中科技大学,23.0,2014-01至2016-12
2013,青年科学基金项目,A01,28,81302201,H1618,DNA甲基化损伤后错配修复蛋白MLH1诱导胶质瘤细胞自噬的机制,邹宇辉,广州军区广州总医院,23.0,2014-01至2016-12
2013,青年科学基金项目,A01,29,31301421,C200104,鱼源产气肠杆菌QS信号分子（AHLs）的产生条件及其介导鲭鱼组胺累积的调控机制,邹宇,大连民族大学,25.0,2014-01至2016-12
2013,青年科学基金项目,A01,30,11305062,A050105,基于复杂网络方法的气候时间序列分析,邹勇,华东师范大学,22.0,2014-01至2016-12
2013,青年科学基金项目,A01,31,31301190,C120106,唇腭裂相关基因的功能及唇腭裂形成的分子病理,邹奕,暨南大学,25.0,2014-01至2016-12
2013,青年科学基金项目,A01,32,31301034,C060502,倍增基因在人类群体水平上的功能进化模式研究,邹央云,复旦大学,25.0,2014-01至2016-12
2013,青年科学基金项目,A01,33,41301188,D010204,基于多目标蚁群算法的农村居民点布局优化研究,邹亚锋,内蒙古大学,23.0,2014-01至2016-12
2013,青年科学基金项目,A01,34,41304028,D040103,多模多尺度PPP-RTK地基增强信息快速实时生成和无缝衔接方法研究,邹璇,武汉大学,25.0,2014-01至2016-12
2013,青年科学基金项目,A01,35,51304132,E042201,短流程制备微纳米级金属碳化物的电化学控制机理研究,邹星礼,上海大学,25.0,2014-01至2016-12
2013,青年科学基金项目,A01,36,31300198,C020303,稻属BBCC异源多倍体的基因组变异和进化机制研究,邹新慧,中国科学院植物研究所,24.0,2014-01至2016-12
2013,青年科学基金项目,A01,37,81301342,H1822,LKB1-AMPK激酶在诱导多功能干细胞过程中功能和作用机制的研究,邹惟莹,南昌大学,23.0,2014-01至2016-12
2013,青年科学基金项目,A01,38,61306036,F040202,基于双极场效应器件的CMOS数字射频功率放大器理论与技术研究,邹望辉,湖南大学,25.0,2014-01至2016-12
2013,青年科学基金项目,A01,39,81302416,H2603,虾青素抗非酒精性脂肪肝纤维化效应及分子机制研究,邹堂斌,广东医科大学,23.0,2014-01至2016-12
2013,青年科学基金项目,A01,40,31301173,C0710,酿酒酵母中TRAPP复合体共有亚基Bet5和Trs20参与细胞自噬的功能研究,邹珅珅,南京农业大学,25.0,2014-01至2016-12
2013,青年科学基金项目,A01,41,81300915,H1409,力学信号通过整合素偶联激酶对牙周膜细胞代谢谱的影响,邹蕊,西安交通大学,23.0,2014-01至2016-12
2013,青年科学基金项目,A01,42,51302035,E0207,碳纳米管－石墨烯纳米带结构的高性能红外光探测器研究,邹儒佳,东华大学,25.0,2014-01至2016-12
2013,青年科学基金项目,A01,43,41304014,D0401,GPS和GRACE联合获取藏南垂直形变的关键问题研究,邹蓉,中国地质大学（武汉）,25.0,2014-01至2016-12
2013,青年科学基金项目,A01,44,61301277,F010402,噪声背景下线状目标的编组提取方法研究,邹勤,武汉大学,26.0,2014-01至2016-12
2013,青年科学基金项目,A01,45,31300521,C1606,基于竹阔树种氮素利用分异特性的毛竹扩张机制研究,邹娜,江西农业大学,25.0,2014-01至2016-12
2013,青年科学基金项目,A01,46,11301546,A011101,Lee偏差在试验设计中的应用研究,邹娜,中南财经政法大学,22.0,2014-01至2016-12
2013,青年科学基金项目,A01,47,51305159,E050702,仿竹结构耐撞薄壁管及其能量吸收机制研究,邹猛,吉林大学,27.0,2014-01至2016-12
2013,青年科学基金项目,A01,48,51309152,E091002,限制航道中计及航速影响的船舶操纵水动力数值预报研究,邹璐,上海交通大学,25.0,2014-01至2016-12
2013,青年科学基金项目,A01,49,31301097,C060703,细菌IV型分泌系统效应蛋白的特征挖掘、计算预测及初步实验鉴定研究,邹凌云,中国人民解放军第三军医大学,18.0,2014-01至2016-12
2013,青年科学基金项目,A01,50,61301267,F010304,基于几何代数的共形阵列空时极化联合域信号处理研究,邹麟,电子科技大学,24.0,2014-01至2016-12
2013,青年科学基金项目,A01,51,71301047,G010902,金融市场multi-agent异质信息的风险形成机理及预警研究,邹琳,湖南大学,20.0,2014-01至2016-12
2013,青年科学基金项目,A01,52,51307102,E0705,纳米晶铁芯的介观高频饱和机理与双尺度耦合建模方法,邹亮,山东大学,25.0,2014-01至2016-12
2013,青年科学基金项目,A01,53,41306066,D0603,晚中新世-早更新世南海底层水演变的Nd同位素记录,邹亮,青岛海洋地质研究所,25.0,2014-01至2016-12
2013,青年科学基金项目,A01,54,21302056,B050205,新型光控智能有机小分子凝胶的合成及性能研究,邹雷,华东理工大学,25.0,2014-01至2016-12
2013,青年科学基金项目,A01,55,81300065,H0113,老年人阻塞性睡眠呼吸暂停认知损害的神经生物学机制,邹可,四川大学,23.0,2014-01至2016-12
