year,grant,sub,num,id,subject,title,author,school,money,duration
2014,青年科学基金项目,A01,1,61401139,F010201,基于标签分布状态参数的射频识别系统可靠性评估方法研究,佐磊,合肥工业大学,27.0,2015-01至2017-12
2014,青年科学基金项目,A01,2,41401501,D010702,面向多期点云所构建真实表面模型的精细三维变化检测方法,左志权,中国测绘科学研究院,24.0,2015-01至2017-12
2014,青年科学基金项目,A01,3,51408230,E080503,钢管混凝土斜柱转换节点的力学性能与设计方法研究,左志亮,华南理工大学,25.0,2015-01至2017-12
2014,青年科学基金项目,A01,4,51402318,E0210,应力诱导钙钛矿型反铁电薄膜巨电卡效应的研究,左正笏,中国科学院宁波材料技术与工程研究所,25.0,2015-01至2017-12
2014,青年科学基金项目,A01,5,51406013,E060106,柴油机共轨系统相空间脉冲递推状态方程及控制研究,左哲,北京理工大学,25.0,2015-01至2017-12
2014,青年科学基金项目,A01,6,41402219,D0703,查干凹陷构造-热演化研究,左银辉,成都理工大学,24.0,2015-01至2017-12
2014,青年科学基金项目,A01,7,21402059,B070505,在烟草和人源PPO之间具有高选择性的新型PPO抑制剂的合理设计,左炀,华中师范大学,25.0,2015-01至2017-12
2014,青年科学基金项目,A01,8,51405077,E050102,共轭凸轮正圆齿轮行星轮系水稻钵苗移栽机构的工作机理及关键技术研究,左彦军,东北农业大学,25.0,2015-01至2017-12
2014,青年科学基金项目,A01,9,41401230,D0712,长江三角洲北翼植硅体记录的早全新世环境演变及稻作农业研究,左昕昕,中国科学院地质与地球物理研究所,26.0,2015-01至2017-12
2014,青年科学基金项目,A01,10,81400216,H0203,血管内皮生长因子促进线粒体细胞色素C氧化酶活性的分子机制,左潇,四川大学,23.0,2015-01至2017-12
2014,青年科学基金项目,A01,11,51408281,E080801,基于液化土体侧向变形效应的地铁地下结构地震破坏机制和分析方法研究,左熹,金陵科技学院,25.0,2015-01至2017-12
2014,青年科学基金项目,A01,12,51401235,E010501,表面活性剂辅助球磨制备具有强织构特征的纳米结构稀土永磁材料,左文亮,中国科学院物理研究所,25.0,2015-01至2017-12
2014,青年科学基金项目,A01,13,11401584,A010701,关于具非局部时滞的反应扩散方程的分支研究,左文杰,中国石油大学（华东）,23.0,2015-01至2017-12
