2018,青年科学基金项目,A01,1,51802311,E020603,石墨炔在锂硫电池电极改进中的应用研究,左自成,中国科学院化学研究所,27,2019-01至2021-12
2018,青年科学基金项目,A01,2,51806087,E060502,荷电液滴捕集颗粒物变尺度建模及捕集机理,左子文,江苏大学,25,2019-01至2021-12
2018,青年科学基金项目,A01,3,81804148,H2713,基于CXCL12/CXCR4生物轴研究密蒙花总黄酮抑制碱烧伤角膜新生血管形成的分子机制,左志琴,深圳大学,21,2019-01至2021-12
2018,青年科学基金项目,A01,4,61802168,F020202,基于大规模数据处理的程序分析技术研究,左志强,南京大学,26,2019-01至2021-12
2018,青年科学基金项目,A01,5,51807015,E070502,高纵横比及窄间隙纳米结构半导体超疏水界面的构筑及其抑制绝缘子低温高湿下结霜/覆冰过程的机制,左志平,重庆大学,24,2019-01至2021-12
2018,青年科学基金项目,A01,6,71803030,G030802,农业绿色发展的政策干预与农户行为——基于拟随机实验的经验研究,左喆瑜,广东省农业科学院农业经济与农村发展研究所,19,2019-01至2021-12
2018,青年科学基金项目,A01,7,81801058,H0902,IL-33调节单核细胞和Treg入脑延缓早期AD进展的研究,左泽杰,中山大学,21,2019-01至2021-12
2018,青年科学基金项目,A01,8,51807080,E0707,大功率开绕组内置式永磁伺服系统驱动控制策略研究,左月飞,江苏大学,25,2019-01至2021-12
2018,青年科学基金项目,A01,9,51805020,E051002,基于数字孪生的复杂产品生命周期能效评估理论与优化方法,左颖,北京航空航天大学,27,2019-01至2021-12
2018,青年科学基金项目,A01,10,41801341,D010702,基于遥感的珊瑚礁生态脆弱性精细化评价,左秀玲,广西大学,26.5,2019-01至2021-12
2018,青年科学基金项目,A01,11,21808010,B081102,功能基因视角下微生物厌氧消化木质纤维素原料微观机制研究,左晓宇,北京化工大学,30,2019-01至2021-12
2018,青年科学基金项目,A01,12,71803129,G030401,,中国高投资和供给结构失衡的微观机制研究：基于土地和信贷资源错配的视角,左翔,上海对外经贸大学,18,2019-01至2021-12
2018,青年科学基金项目,A01,13,11805035,A050505,中子全散射方法在大分子共混互溶与共混不互溶体系中的应用,左太森,东莞中子科学中心,25,2019-01至2021-12
