year,grant,sub,num,id,subject,title,author,school,money,duration
2017,青年科学基金项目,A01,1,51702186,E0201,多物理场边界条件下的甲胺基卤化铅钙钛矿(MAPbX3)单晶离子迁移各向异性及其微结构调控研究,左致远,山东大学,25.0,2018-01至2020-12
2017,青年科学基金项目,A01,2,51708523,E080801,考虑竖向地震作用时RC框架结构倒塌机制及抗倒塌能力评估方法研究,左占宣,中国地震局工程力学研究所,24.0,2018-01至2020-12
2017,青年科学基金项目,A01,3,61702290,F020504,基于多组学数据的体细胞重编程核心调控模块识别及功能分析,左永春,内蒙古大学,25.0,2018-01至2020-12
2017,青年科学基金项目,A01,4,51702002,E020402,强磁场下Bi6Fe2Ti3O18基多铁性薄膜的制备及磁电性能调控研究,左绪忠,安徽科技学院,24.0,2018-01至2020-12
2017,青年科学基金项目,A01,5,51702335,E021002,三维大孔/介孔多层次结构多孔硅可控合成及锂电性能研究,左秀霞,中国科学院宁波材料技术与工程研究所,25.0,2018-01至2020-12
2017,青年科学基金项目,A01,6,81702595,H1622,血小板对乳腺癌肿瘤细胞的激活作用及机制研究,左笑笑,郑州大学,20.0,2018-01至2020-12
2017,青年科学基金项目,A01,7,61701407,F010505,基于协同多波束传输的毫米波网络小区容量研究,左晓亚,西北工业大学,20.0,2018-01至2020-12
2017,青年科学基金项目,A01,8,11705258,A050610,高功率脉冲磁控溅射的等离子体特性实验及数值研究,左潇,中国科学院宁波材料技术与工程研究所,27.0,2018-01至2020-12
2017,青年科学基金项目,A01,9,11704004,A0403,瞬态红外吸收光谱研究表面缺陷态存在的H-TiO2载流子动力学,左万龙,安徽师范大学,24.0,2018-01至2020-12
2017,青年科学基金项目,A01,10,51705261,E050301,微型压电谐振器各向异性电-力-热耦合作用下的热弹性耗散模型,左万里,宁波大学,24.0,2018-01至2020-12
2017,青年科学基金项目,A01,11,51702026,E0214,凹凸棒石/氮化碳/聚苯胺多级结构材料的构筑及光催化燃油深度脱硫作用,左士祥,常州大学,21.0,2018-01至2020-12
2017,青年科学基金项目,A01,12,81701136,H0906,BMP-Smad通路异常激活介导血管平滑肌细胞凋亡促进颅内动脉瘤生长的作用及机制研究,左乔,中国人民解放军第二军医大学,20.0,2018-01至2020-12
2017,青年科学基金项目,A01,13,21703018,B020305,定时爆破释放型微胶囊的设计合成及其应用研究,左明明,常熟理工学院,24.0,2018-01至2020-12
2017,青年科学基金项目,A01,14,81700476,H0310,脂肪因子Metrnl在克罗恩病肠系膜脂肪组织与肠道炎症相互作用中的角色,左芦根,蚌埠医学院,21.0,2018-01至2020-12
2017,青年科学基金项目,A01,15,61702167,F020107,大数据环境下保护用户隐私的半监督学习算法研究,左玲,湖北工业大学,26.0,2018-01至2020-12
2017,青年科学基金项目,A01,16,21707146,B060103,微塑料对多环芳烃的吸附解吸行为及其生物可给性影响,左林子,中国科学院南海海洋研究所,25.0,2018-01至2020-12
