year,grant,sub,num,id,subject,title,author,school,money,duration
2014,重点项目,A01,1,11435014,A050304,基于兰州重离子加速器实验装置物理目标的原子核多体系统理论研究,左维,中国科学院近代物理研究所,320.0,2015-01至2019-12
2014,重点项目,A01,2,51431005,E0105,多晶磁控金属智能材料的高性能化及关键科学问题研究,左良,东北大学,350.0,2015-01至2019-12
2014,重点项目,A01,3,31430039,C1101,低密度脂蛋白受体相关蛋白6在机械应力引起心肌细胞损伤中的作用和分子机制研究,邹云增,复旦大学,314.0,2015-01至2019-12
2014,重点项目,A01,4,31430030,C1002,骨修复材料移植早期的细胞应激与稳态维持对骨形成的作用机理研究,邹学农,中山大学,310.0,2015-01至2019-12
2014,重点项目,A01,5,51437004,E0707,极端环境永磁电机及其驱动控制系统的关键基础问题,邹继斌,哈尔滨工业大学,370.0,2015-01至2019-12
2014,重点项目,A01,6,31430042,C1101,盐代谢记忆致细胞功能异常的机制,祝之明,中国人民解放军第三军医大学,311.0,2015-01至2019-12
2014,重点项目,A01,7,81430002,H08,急性髓系白血病细胞干性维持及分化促进干预机制研究,诸江,上海交通大学,340.0,2015-01至2019-12
2014,重点项目,A01,8,41430858,D070104,我国典型水稻土胞外呼吸菌多样性、格局及其元素生物地球化学耦合机制,朱永官,中国科学院城市环境研究所,360.0,2015-01至2019-12
2014,重点项目,A01,9,21437003,B06,水中难降解有机污染物的吸附富集-光电催化协同去除研究,朱永法,清华大学,350.0,2015-01至2019-12
2014,重点项目,A01,10,61432015,F0208,无源感知网络基础理论与关键技术,朱艺华,浙江工业大学,350.0,2015-01至2019-12
2014,重点项目,A01,11,51435010,E0501,深腔作业连续体机器人的运动学分析和力位操控性能综合,朱向阳,上海交通大学,380.0,2015-01至2019-12
2014,重点项目,A01,12,41430104,D0301,南华纪间冰期海洋环境演化的高分辨记录与重建,朱祥坤,中国地质科学院地质研究所,330.0,2015-01至2019-12
2014,重点项目,A01,13,11432012,A0202,智能结构的非线性随机动力学与最优控制,朱位秋,浙江大学,380.0,2015-01至2019-12
2014,重点项目,A01,14,31430082,C1701,生长猪肠道内微生物与营养代谢互作及其对机体整体代谢作用机制的研究,朱伟云,南京农业大学,341.0,2015-01至2019-12
2014,重点项目,A01,15,81430044,H2101,神经粘附分子NB3和CHL1在高原低氧脑损伤中的作用和机制,朱玲玲,中国人民解放军军事科学院军事医学研究院,320.0,2015-01至2019-12
2014,重点项目,A01,16,61431002,F0124,基于血氧代谢信号的神经反馈：关键理论与技术研究,朱朝喆,北京师范大学,300.0,2015-01至2019-12
2014,重点项目,A01,17,41430750,D070105,三峡库区支流消落带土-水界面磷素迁移过程与通量,朱波,中国科学院、水利部成都山地灾害与环境研究所,330.0,2015-01至2019-12
2014,重点项目,A01,18,41431177,D010701,基于地理环境相似性的地理变量空间变化推测的理论与方法研究,朱阿兴,南京师范大学,400.0,2015-01至2019-12
2014,重点项目,A01,19,81430011,H14,口腔菌斑性疾病“核心微生物组”的遗传本质及致病机制,周学东,四川大学,320.0,2015-01至2019-12
2014,重点项目,A01,20,51438001,E0805,钢管约束混凝土结构体系的力学性能与设计理论,周绪红,重庆大学,360.0,2015-01至2019-12
2014,重点项目,A01,21,11433005,A030202,基于SCUSS数据的星系中恒星形成活动及其环境效应研究,周旭,中国科学院国家天文台,400.0,2015-01至2019-12
2014,重点项目,A01,22,11431013,A01,多复变与复几何前沿问题研究,周向宇,中国科学院数学与系统科学研究院,280.0,2015-01至2019-12
2014,重点项目,A01,23,21432008,B07,小分子与核酸的相互识别和调控作用,周翔,武汉大学,350.0,2015-01至2019-12
2014,重点项目,A01,24,61432001,F020202,软件生命期数据组织、分析及应用研究,周明辉,北京大学,330.0,2015-01至2019-12
2014,重点项目,A01,25,61433011,F0301,动态迟滞非线性系统建模、控制与应用研究,周克敏,西南交通大学,370.0,2015-01至2019-12
2014,重点项目,A01,26,81430088,H31,亚砷酸毒性机制及预警研究,周晋,哈尔滨医科大学,320.0,2015-01至2019-12
2014,重点项目,A01,27,31430036,C0902,细胞间通讯与神经炎症的抑制,周嘉伟,中国科学院上海生命科学研究院,327.0,2015-01至2019-12
2014,重点项目,A01,28,41430856,D070104,稻田人工湿地系统中控制养分循环的土壤微生物组成特征与地理学格局,周集中,清华大学,360.0,2015-01至2019-12
2014,重点项目,A01,29,41430529,D0712,全球环境变化对地带性常绿阔叶林结构与主要服务功能的影响及机理,周国逸,中国科学院华南植物园,330.0,2015-01至2019-12
2014,重点项目,A01,30,41431179,D0108,无缝集成城市真正射影像与实景可视化生成的理论与方法,周国清,桂林理工大学,300.0,2015-01至2019-12
2014,重点项目,A01,31,21434009,B0502,仿生水下超疏油防污界面的设计制备与性能调控,周峰,中国科学院兰州化学物理研究所,300.0,2015-01至2019-12
2014,重点项目,A01,32,31430084,C18,非肌肉肌球蛋白重链II-A介导猪繁殖与呼吸综合征病毒感染的分子机制,周恩民,西北农林科技大学,335.0,2015-01至2019-12
2014,重点项目,A01,33,41430752,D071301,纳米Ag粒子在我国主要类型土壤中的迁移转化过程与环境效应,周东美,中国科学院南京土壤研究所,320.0,2015-01至2019-12
2014,重点项目,A01,34,61433006,F0302,容忍入侵的工业控制系统信息安全防护的基础理论与关键技术,周纯杰,华中科技大学,350.0,2015-01至2019-12
2014,重点项目,A01,35,51431003,E011102,Nb-Si基合金超高温涂层失效与热防护机理研究,周春根,北京航空航天大学,350.0,2015-01至2019-12
2014,重点项目,A01,36,41430426,D0507,西北太平洋热带气旋活动对东亚气候平均态的反馈机理及其效应,钟中,中国人民解放军理工大学,320.0,2015-01至2019-12
2014,重点项目,A01,37,51436002,E060202,跨声速压气机高负荷通流构型与流动机理研究,钟兢军,大连海事大学,350.0,2015-01至2019-12
2014,重点项目,A01,38,51439005,E0908,混凝土重力坝全寿命周期性能演变机理与控制,钟登华,天津大学,386.0,2015-01至2019-12
2014,重点项目,A01,39,61435002,F0502,用于波分复用光互连的片上多波长光源产生机理与实现方法研究,郑铮,北京航空航天大学,360.0,2015-01至2019-12
2014,重点项目,A01,40,51431002,E0101,可降解镁合金的关键基础科学问题,郑玉峰,北京大学,355.0,2015-01至2019-12
2014,重点项目,A01,41,11432013,A0204,面向复杂流动和几何的各向异性混合网格的并行及自适应生成方法,郑耀,浙江大学,330.0,2015-01至2019-12
2014,重点项目,A01,42,31430085,C180501,传染性法氏囊病毒（IBDV）感染宿主细胞的分子基础与致病机理,郑世军,中国农业大学,316.0,2015-01至2019-12
2014,重点项目,A01,43,81430038,H1805,超声/光声分子影像融合引导前列腺癌早期精准介入诊疗的基础研究,郑荣琴,中山大学,320.0,2015-01至2019-12
2014,重点项目,A01,44,41430646,D0510,利用在线质谱研究海洋气溶胶理化特性及来源,郑玫,北京大学,255.0,2015-01至2019-12
2014,重点项目,A01,45,41430528,D0712,过去千年自然外强迫异常期的中国气候变化空间型及其形成机制,郑景云,中国科学院地理科学与资源研究所,350.0,2015-01至2019-12
2014,重点项目,A01,46,81430086,H31,吡咯里西啶生物碱肝脏毒性机理研究,郑江,沈阳药科大学,320.0,2015-01至2019-12
2014,重点项目,A01,47,11435002,A0504,雾霾中细/超细颗粒物的健康效应研究,赵宇亮,国家纳米科学中心,390.0,2015-01至2019-12
2014,重点项目,A01,48,81430055,H2006,特异性适配体生物传感器靶向诊断肝癌的新技术研究,赵永祥,广西医科大学,320.0,2015-01至2019-12
2014,重点项目,A01,49,11432007,A020408,未来大型客机的减阻与激波控制,赵宁,南京航空航天大学,380.0,2015-01至2019-12
2014,重点项目,A01,50,81430020,H0709,高甘油三酯对甲状腺功能减退症的影响及机制,赵家军,山东大学,320.0,2015-01至2019-12
2014,重点项目,A01,51,51432009,E020603,生物质转化制备高性能环境能源碳材料的基础研究,赵惠军,中国科学院合肥物质科学研究院,360.0,2015-01至2019-12
2014,重点项目,A01,52,31430004,C010201,放线菌全局性调控蛋白GlnR调控细胞代谢的分子机理,赵国屏,中国科学院上海生命科学研究院,327.0,2015-01至2019-12
2014,重点项目,A01,53,51433007,E0310,原位交联聚合/共聚合构筑抗污染的表面类肝素结构聚醚砜膜的研究,赵长生,四川大学,350.0,2015-01至2019-12
2014,重点项目,A01,54,61432012,F02,基于认知计算的大数据分析方法,章毅,四川大学,350.0,2015-01至2019-12
2014,重点项目,A01,55,31430089,C190602,miRNA在对虾-病毒互作中的作用机理,章晓波,浙江大学,332.0,2015-01至2019-12
2014,重点项目,A01,56,11435015,A050409,用于高能量密度物态及惯性约束核聚变诊断的新型高能电子成像关键技术研究,张子民,中国科学院近代物理研究所,390.0,2015-01至2019-12
2014,重点项目,A01,57,61431001,F010301,时空一致性的无线接入网络架构与关键技术研究,张中山,北京科技大学,300.0,2015-01至2019-12
2014,重点项目,A01,58,81430012,H1402,颌骨组织“仿生理性”再生的调控及其机制研究,张志愿,上海交通大学,320.0,2015-01至2019-12
2014,重点项目,A01,59,81430100,H27,解毒通络治法调整脑内微环境改善AD失连接的临床基础研究,张占军,北京师范大学,320.0,2015-01至2019-12
2014,重点项目,A01,60,21433004,B030101,蛋白质动力学的多层次理论计算方法与应用,张增辉,华东师范大学,320.0,2015-01至2019-12
2014,重点项目,A01,61,61432018,F020104,面向气候和湍流模拟的百万量级异构众核可扩展并行算法与优化方法,张云泉,中国科学院计算技术研究所,300.0,2015-01至2019-12
2014,重点项目,A01,62,21433013,B0204,锂硫电池界面原位表征与调控,张跃钢,中国科学院苏州纳米技术与纳米仿生研究所,330.0,2015-01至2019-12
2014,重点项目,A01,63,31430090,C190602,迟钝爱德华氏菌T3SS效应蛋白的系统鉴定及其与鱼类宿主互作机制研究,张元兴,华东理工大学,333.0,2015-01至2019-12
2014,重点项目,A01,64,71432001,G020703,以福利增进为导向的消费者决策研究,张影,北京大学,255.5,2015-01至2019-12
2014,重点项目,A01,65,41430748,D010104,羌塘高原内流区湖泊近期快速扩张的水文学机理研究—以色林错流域为例,张寅生,中国科学院青藏高原研究所,330.0,2015-01至2019-12
2014,重点项目,A01,66,21432007,B010305,富电子、刚性、P-手性膦配体在高效不对称催化反应中的基础研究和应用,张绪穆,武汉大学,350.0,2015-01至2019-12
2014,重点项目,A01,67,41431178,D0108,基于模式识别的多尺度空间数据联动更新关键技术研究,张新长,中山大学,300.0,2015-01至2019-12
2014,重点项目,A01,68,21434004,B010605,可控超分子聚合,张希,清华大学,400.0,2015-01至2019-12
2014,重点项目,A01,69,11432016,A020501,极端力学环境下骨组织损伤、适应与重建的力学生物学机理研究,张西正,中国人民解放军军事科学院军事医学研究院,410.0,2015-01至2019-12
2014,重点项目,A01,70,11432011,A020312,结构拓扑优化的工程特征设计理论与方法研究,张卫红,西北工业大学,330.0,2015-01至2019-12
2014,重点项目,A01,71,31430017,C1607,落叶松人工林长期生产力形成与维护机制的研究,张守攻,中国林业科学研究院林业研究所,330.0,2015-01至2019-12
2014,重点项目,A01,72,31430029,C1002,生物材料3-D微图案结构对机体MSCs细胞分化作用的影响及其调控,张胜民,华中科技大学,305.0,2015-01至2019-12
2014,重点项目,A01,73,51433008,E031401,蛋白印迹响应性高分子磁性复合微球多层次结构调控与性能,张秋禹,西北工业大学,320.0,2015-01至2019-12
2014,重点项目,A01,74,31430091,C190602,蛙病毒的跨种传播与水产动物的抗病机制研究,张奇亚,中国科学院水生生物研究所,333.0,2015-01至2019-12
2014,重点项目,A01,75,11433001,A0301,宇宙大尺度结构的统计与应用,张鹏杰,上海交通大学,380.0,2015-01至2019-12
2014,重点项目,A01,76,61432013,F020605,面向多层次篇章语义的机器翻译理论、方法与实现,张民,苏州大学,350.0,2015-01至2019-12
2014,重点项目,A01,77,41431175,D0106,数据驱动的高光谱遥感影像特征表达、迁移学习及其在城市地理信息提取中的应用,张良培,武汉大学,350.0,2015-01至2019-12
2014,重点项目,A01,78,11435007,A050507,开创口腔锥形束CT的低剂量综合优化技术研究,张丽,清华大学,380.0,2015-01至2019-12
2014,重点项目,A01,79,31430002,C0101,从海洋疣孢菌属中勘探和挖掘抗结核分枝杆菌活性的小分子,张立新,中国科学院微生物研究所,297.0,2015-01至2019-12
2014,重点项目,A01,80,11433004,A030304,宇宙高能粒子的天体物理起源,张力,云南大学,350.0,2015-01至2019-12
2014,重点项目,A01,81,41430639,D071404,人类活动影响的温带森林土壤温室气体排放潜力,张军辉,中国科学院沈阳应用生态研究所,350.0,2015-01至2019-12
2014,重点项目,A01,82,51435009,E0510,大数据驱动的智能车间运行分析与决策方法研究,张洁,上海交通大学,320.0,2015-01至2019-12
2014,重点项目,A01,83,61433004,F0301,分布式智能协同控制与优化理论及其在电力物联网中的应用,张化光,东北大学,365.0,2015-01至2019-12
2014,重点项目,A01,84,31430066,C200502,德氏乳杆菌保加利亚亚种重要生产特性及其相关基因的研究,张和平,内蒙古农业大学,332.0,2015-01至2019-12
2014,重点项目,A01,85,61435010,F0502,基于石墨烯/类硫化钼异质结的高速光调制器关键技术研究,张晗,深圳大学,360.0,2015-01至2019-12
2014,重点项目,A01,86,51434008,E0416,非晶复合材料设计和调控制备的科学基础,张海峰,中国科学院金属研究所,340.0,2015-01至2019-12
2014,重点项目,A01,87,51434007,E0416,多场耦合作用下制备高性能粉末冶金TiAl合金板材的基础研究,张国庆,中国航发北京航空材料研究院,360.0,2015-01至2019-12
2014,重点项目,A01,88,41430645,D0709,中南半岛生物质燃烧有机污染排放及其区域环境影响,张干,中国科学院广州地球化学研究所,360.0,2015-01至2019-12
2014,重点项目,A01,89,21433009,B0303,多原子化学反应动力学研究,张东辉,中国科学院大连化学物理研究所,360.0,2015-01至2019-12
2014,重点项目,A01,90,31430009,C020102,LRR-RLKs受体蛋白激酶控制水稻花药绒毡层特征和PCD的分子机理研究,张大兵,上海交通大学,328.0,2015-01至2019-12
2014,重点项目,A01,91,31430051,C0703,细胞分裂起始与细胞核去组装的分子调控机理研究,张传茂,北京大学,327.0,2015-01至2019-12
2014,重点项目,A01,92,51432006,E02,无机-有机杂化近红外三阶非线性光学功能材料合成与性能研究,张弛,江南大学,328.0,2015-01至2019-12
2014,重点项目,A01,93,51437005,E070602,分数阶电路系统谐振无线电能传输机理及关键问题研究,张波,华南理工大学,350.0,2015-01至2019-12
2014,重点项目,A01,94,81430080,H30,基于蛋白激酶ALK与非经典底物蛋白-蛋白相互作用及基因突变协同耐药机制的新型ALK抑制剂研究,张翱,中国科学院上海药物研究所,320.0,2015-01至2019-12
2014,重点项目,A01,95,81430077,H2401,燃煤污染型地方性砷中毒发病表观遗传机制及其干预研究,张爱华,贵州医科大学,320.0,2015-01至2019-12
2014,重点项目,A01,96,81430059,H16,鼻咽癌特异EB病毒全序列鉴定及其致癌机制研究,曾益新,中山大学,320.0,2015-01至2019-12
2014,重点项目,A01,97,11432005,A020307,基于仿生结构的新型陶瓷基点阵复合材料梯度结构的设计与力学行为研究,曾涛,哈尔滨理工大学,380.0,2015-01至2019-12
2014,重点项目,A01,98,11434005,A0404,红外飞秒光梳非线性精密光谱原理与方法,曾和平,华东师范大学,380.0,2015-01至2019-12
2014,重点项目,A01,99,31430043,C1103,胃肠-肾脏尿钠排泄轴在高血压病发生中的作用和机制研究,曾春雨,中国人民解放军第三军医大学,316.0,2015-01至2019-12
2014,重点项目,A01,100,11434009,A040204,钙钛矿过渡金属氧化物极性/非极性异质界面二维电子液体行为及其应用探索,曾长淦,中国科学技术大学,370.0,2015-01至2019-12
2014,重点项目,A01,101,51433004,E031002,具有配体可逆屏蔽-去屏蔽功能的纳米肝靶向药物传递系统研究,袁直,南开大学,350.0,2015-01至2019-12
2014,重点项目,A01,102,31430076,C1504,番茄低温弱光逆境应答中油菜素内酯的抗逆调控机制,喻景权,浙江大学,325.0,2015-01至2019-12
2014,重点项目,A01,103,61431015,F0117,双目视觉特性计算模型与三维视频视觉体验质量评价和处理,虞露,浙江大学,320.0,2015-01至2019-12
2014,重点项目,A01,104,21431006,B01,高效一维纳米电催化剂的设计、制备及性能调控,俞书宏,中国科学技术大学,330.0,2015-01至2019-12
2014,重点项目,A01,105,31430053,C0706,自噬性溶酶体再生机制的研究,俞立,清华大学,340.0,2015-01至2019-12
2014,重点项目,A01,106,21432012,B070203,复杂糖缀合物的合成及高效糖苷化方法的研究,俞飚,中国科学院上海有机化学研究所,340.0,2015-01至2019-12
2014,重点项目,A01,107,41430747,D0702,基于稳定同位素的典型森林生态系统水、碳过程及其耦合机制研究,余新晓,北京林业大学,330.0,2015-01至2019-12
2014,重点项目,A01,108,71433001,G0306,社会信用制度建设的管理理论与实现机制研究,余乐安,北京化工大学,260.0,2015-01至2019-12
2014,重点项目,A01,109,21433007,B020106,石墨烯基复合光催化产氢材料体系构建与机理研究,余家国,武汉理工大学,370.0,2015-01至2019-12
2014,重点项目,A01,110,11435006,A050106,时空本质与相关效应的研究,余洪伟,宁波大学,330.0,2015-01至2019-12
2014,重点项目,A01,111,21432005,B01,基于C–H键直接高效高选择性转化构筑有机光电功能分子的化学基础,游劲松,四川大学,350.0,2015-01至2019-12
2014,重点项目,A01,112,81430056,H16,PTEN家族蛋白在肿瘤代谢异常中的调控机制研究,尹玉新,北京大学,340.0,2015-01至2019-12
2014,重点项目,A01,113,61431014,F0119,电磁波激励条件下多尺度异质功能结构中多物理过程耦合建模与高效算法研究,尹文言,浙江大学,320.0,2015-01至2019-12
2014,重点项目,A01,114,51434003,E0402,深部低渗透高瓦斯煤层瓦斯抽采基础研究,尹光志,重庆大学,330.0,2015-01至2019-12
2014,重点项目,A01,115,21433003,B0204,突破直接液体燃料电池(DLFCs)应用瓶颈的电催化关键基础问题研究,尹鸽平,哈尔滨工业大学,360.0,2015-01至2019-12
2014,重点项目,A01,116,11434011,A0403,冷原子分子和人工量子结构中一些精密测量和量子模拟问题的理论研究,易俗,中国科学院理论物理研究所,350.0,2015-01至2019-12
2014,重点项目,A01,117,11431012,A0107,遍历理论及其在组合数论中的应用,叶向东,中国科学技术大学,280.0,2015-01至2019-12
2014,重点项目,A01,118,31430019,C0501,Z环收缩的能量转化及其精密调控机制研究,叶升,浙江大学,325.0,2015-01至2019-12
2014,重点项目,A01,119,31430024,C050202,snoRNA在核糖体小亚基组装中的作用,叶克穷,中国科学院生物物理研究所,324.0,2015-01至2019-12
2014,重点项目,A01,120,11431015,A0114,图像融合识别与导向过程的数学理论和方法,姚正安,中山大学,280.0,2015-01至2019-12
2014,重点项目,A01,121,31430054,C0708,PLK1-ACAP4-Ezrin信号轴调控细胞极性形成与维系的分子机制研究,姚雪彪,中国科学技术大学,313.0,2015-01至2019-12
2014,重点项目,A01,122,81430082,H30,基于体外代谢特征的蛋白质类药物早期成药性评价体系研究,姚文兵,中国药科大学,320.0,2015-01至2019-12
2014,重点项目,A01,123,41430106,D0708,典型有色金属采选冶集中区重金属污染过程的环境生物地球化学行为及其地球微生物学响应研究,姚俊,北京科技大学,400.0,2015-01至2019-12
